,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,block_order,block_condition
46,576,10608,memory,1073,False,./assets/img/canyon/memory/6.jpg,canyon,10.0,,True,,50,new,8.62,3,norest,maybe_new,,,,Children,2.0,Revaluation
47,578,10608,memory,1276,False,./assets/img/ocean/memory/29.jpg,ocean,10.0,,True,,51,old,8.62,3,norest,definitely_old,,,,Children,1.0,Control
48,580,10608,memory,783,False,./assets/img/canyon/memory/18.jpg,canyon,0.0,,False,,52,old,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
49,582,10608,memory,234,False,./assets/img/canyon/memory/20.jpg,canyon,10.0,,True,,53,new,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
50,584,10608,memory,730,False,./assets/img/ocean/memory/41.jpg,ocean,10.0,,True,,54,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
51,586,10608,memory,561,False,./assets/img/canyon/memory/37.jpg,canyon,0.0,,False,,55,old,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
52,588,10608,memory,323,False,./assets/img/ocean/memory/35.jpg,ocean,10.0,,True,,56,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
53,590,10608,memory,151,False,./assets/img/ocean/memory/8.jpg,ocean,10.0,,True,,57,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
54,592,10608,memory,245,False,./assets/img/ocean/memory/4.jpg,ocean,0.0,,False,,58,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
55,594,10608,memory,283,False,./assets/img/canyon/memory/7.jpg,canyon,10.0,,True,,59,new,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
56,596,10608,memory,401,False,./assets/img/ocean/memory/31.jpg,ocean,0.0,,False,,60,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
57,598,10608,memory,328,False,./assets/img/ocean/memory/26.jpg,ocean,10.0,,True,,61,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
58,600,10608,memory,865,False,./assets/img/ocean/memory/25.jpg,ocean,0.0,,False,,62,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
59,602,10608,memory,706,False,./assets/img/ocean/memory/1.jpg,ocean,0.0,,False,,63,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
60,604,10608,memory,1289,False,./assets/img/ocean/memory/18.jpg,ocean,10.0,,True,,64,old,8.62,3,norest,definitely_old,,,,Children,1.0,Control
61,606,10608,memory,1481,False,./assets/img/ocean/memory/34.jpg,ocean,10.0,,True,,65,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
62,608,10608,memory,891,False,./assets/img/canyon/memory/5.jpg,canyon,0.0,,False,,66,old,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
63,610,10608,memory,879,False,./assets/img/ocean/memory/27.jpg,ocean,0.0,,False,,67,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
64,612,10608,memory,1177,False,./assets/img/canyon/memory/9.jpg,canyon,10.0,,True,,68,old,8.62,3,norest,definitely_old,,,,Children,2.0,Revaluation
65,614,10608,memory,2466,False,./assets/img/canyon/memory/26.jpg,canyon,10.0,,True,,69,old,8.62,3,norest,maybe_old,,,,Children,2.0,Revaluation
66,616,10608,memory,1033,False,./assets/img/ocean/memory/23.jpg,ocean,10.0,,True,,70,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
67,618,10608,memory,1174,False,./assets/img/ocean/memory/28.jpg,ocean,10.0,,True,,71,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
68,620,10608,memory,1257,False,./assets/img/ocean/memory/5.jpg,ocean,0.0,,False,,72,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
69,622,10608,memory,4025,False,./assets/img/canyon/memory/34.jpg,canyon,0.0,,False,,73,new,8.62,3,norest,definitely_old,,,,Children,2.0,Revaluation
70,624,10608,memory,1409,False,./assets/img/ocean/memory/10.jpg,ocean,10.0,,True,,74,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
71,626,10608,memory,841,False,./assets/img/canyon/memory/32.jpg,canyon,10.0,,True,,75,new,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
72,628,10608,memory,857,False,./assets/img/canyon/memory/13.jpg,canyon,10.0,,True,,76,new,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
73,630,10608,memory,1219,False,./assets/img/canyon/memory/25.jpg,canyon,10.0,,True,,77,old,8.62,3,norest,definitely_old,,,,Children,2.0,Revaluation
74,632,10608,memory,736,False,./assets/img/canyon/memory/4.jpg,canyon,10.0,,True,,78,new,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
75,634,10608,memory,1105,False,./assets/img/canyon/memory/35.jpg,canyon,0.0,,False,,79,old,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
76,636,10608,memory,953,False,./assets/img/ocean/memory/40.jpg,ocean,0.0,,False,,80,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
77,638,10608,memory,513,False,./assets/img/canyon/memory/29.jpg,canyon,0.0,,False,,81,old,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
78,640,10608,memory,10,False,./assets/img/canyon/memory/30.jpg,canyon,10.0,,True,,82,new,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
79,642,10608,memory,320,False,./assets/img/ocean/memory/6.jpg,ocean,0.0,,False,,83,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
80,644,10608,memory,105,False,./assets/img/ocean/memory/20.jpg,ocean,10.0,,True,,84,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
81,646,10608,memory,178,False,./assets/img/canyon/memory/36.jpg,canyon,10.0,,True,,85,new,8.62,3,norest,definitely_new,,,,Children,2.0,Revaluation
82,648,10608,memory,440,False,./assets/img/ocean/memory/22.jpg,ocean,10.0,,True,,86,new,8.62,3,norest,definitely_new,,,,Children,1.0,Control
83,650,10608,memory,288,False,./assets/img/ocean/memory/39.jpg,ocean,0.0,,False,,87,old,8.62,3,norest,definitely_new,,,,Children,1.0,Control
84,486,11405,memory,2172,False,./assets/img/ocean/memory/30.jpg,ocean,0.0,,False,,4,new,7.54,8,norest,maybe_old,,,,Children,2.0,Control
85,488,11405,memory,1693,False,./assets/img/ocean/memory/16.jpg,ocean,10.0,,True,,5,new,7.54,8,norest,definitely_new,,,,Children,2.0,Control
86,490,11405,memory,1258,False,./assets/img/ocean/memory/7.jpg,ocean,10.0,,True,,6,new,7.54,8,norest,maybe_new,,,,Children,2.0,Control
87,492,11405,memory,1098,False,./assets/img/ocean/memory/14.jpg,ocean,10.0,,True,,7,new,7.54,8,norest,definitely_new,,,,Children,2.0,Control
88,494,11405,memory,1864,False,./assets/img/canyon/memory/1.jpg,canyon,0.0,,False,,8,new,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
89,496,11405,memory,1710,False,./assets/img/ocean/memory/35.jpg,ocean,10.0,,True,,9,new,7.54,8,norest,maybe_new,,,,Children,2.0,Control
90,498,11405,memory,2130,False,./assets/img/canyon/memory/19.jpg,canyon,10.0,,True,,10,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
91,500,11405,memory,1501,False,./assets/img/canyon/memory/16.jpg,canyon,10.0,,True,,11,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
92,502,11405,memory,1360,False,./assets/img/ocean/memory/29.jpg,ocean,0.0,,False,,12,new,7.54,8,norest,definitely_old,,,,Children,2.0,Control
93,504,11405,memory,1346,False,./assets/img/canyon/memory/27.jpg,canyon,10.0,,True,,13,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
94,506,11405,memory,1611,False,./assets/img/canyon/memory/3.jpg,canyon,10.0,,True,,14,old,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
95,508,11405,memory,1594,False,./assets/img/canyon/memory/15.jpg,canyon,10.0,,True,,15,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
96,510,11405,memory,1153,False,./assets/img/canyon/memory/25.jpg,canyon,0.0,,False,,16,new,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
97,512,11405,memory,1299,False,./assets/img/ocean/memory/20.jpg,ocean,0.0,,False,,17,new,7.54,8,norest,definitely_old,,,,Children,2.0,Control
98,514,11405,memory,757,False,./assets/img/ocean/memory/19.jpg,ocean,0.0,,False,,18,old,7.54,8,norest,definitely_new,,,,Children,2.0,Control
99,516,11405,memory,1892,False,./assets/img/canyon/memory/5.jpg,canyon,0.0,,False,,19,new,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
100,518,11405,memory,1019,False,./assets/img/ocean/memory/39.jpg,ocean,10.0,,True,,20,old,7.54,8,norest,maybe_old,,,,Children,2.0,Control
101,520,11405,memory,1003,False,./assets/img/ocean/memory/32.jpg,ocean,0.0,,False,,21,old,7.54,8,norest,maybe_new,,,,Children,2.0,Control
102,522,11405,memory,1339,False,./assets/img/ocean/memory/13.jpg,ocean,0.0,,False,,22,new,7.54,8,norest,definitely_old,,,,Children,2.0,Control
103,524,11405,memory,962,False,./assets/img/canyon/memory/4.jpg,canyon,10.0,,True,,23,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
104,526,11405,memory,2221,False,./assets/img/canyon/memory/14.jpg,canyon,0.0,,False,,24,old,7.54,8,norest,definitely_new,,,,Children,1.0,Revaluation
105,528,11405,memory,1060,False,./assets/img/ocean/memory/23.jpg,ocean,10.0,,True,,25,old,7.54,8,norest,maybe_old,,,,Children,2.0,Control
106,530,11405,memory,838,False,./assets/img/ocean/memory/36.jpg,ocean,0.0,,False,,26,old,7.54,8,norest,maybe_new,,,,Children,2.0,Control
107,532,11405,memory,1231,False,./assets/img/ocean/memory/17.jpg,ocean,10.0,,True,,27,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
108,534,11405,memory,1216,False,./assets/img/canyon/memory/34.jpg,canyon,10.0,,True,,28,old,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
109,536,11405,memory,1093,False,./assets/img/canyon/memory/29.jpg,canyon,0.0,,False,,29,new,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
110,538,11405,memory,834,False,./assets/img/ocean/memory/33.jpg,ocean,0.0,,False,,30,old,7.54,8,norest,maybe_new,,,,Children,2.0,Control
111,540,11405,memory,1096,False,./assets/img/canyon/memory/39.jpg,canyon,0.0,,False,,31,old,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
112,542,11405,memory,1323,False,./assets/img/ocean/memory/38.jpg,ocean,10.0,,True,,32,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
113,544,11405,memory,701,False,./assets/img/ocean/memory/26.jpg,ocean,0.0,,False,,33,new,7.54,8,norest,maybe_old,,,,Children,2.0,Control
114,546,11405,memory,1311,False,./assets/img/ocean/memory/8.jpg,ocean,0.0,,False,,34,new,7.54,8,norest,definitely_old,,,,Children,2.0,Control
115,548,11405,memory,643,False,./assets/img/canyon/memory/40.jpg,canyon,10.0,,True,,35,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
116,550,11405,memory,985,False,./assets/img/ocean/memory/15.jpg,ocean,0.0,,False,,36,new,7.54,8,norest,maybe_old,,,,Children,2.0,Control
117,552,11405,memory,1121,False,./assets/img/ocean/memory/5.jpg,ocean,10.0,,True,,37,new,7.54,8,norest,maybe_new,,,,Children,2.0,Control
118,554,11405,memory,1101,False,./assets/img/ocean/memory/12.jpg,ocean,0.0,,False,,38,old,7.54,8,norest,definitely_new,,,,Children,2.0,Control
119,556,11405,memory,1114,False,./assets/img/ocean/memory/11.jpg,ocean,10.0,,True,,39,new,7.54,8,norest,maybe_new,,,,Children,2.0,Control
120,558,11405,memory,1198,False,./assets/img/ocean/memory/27.jpg,ocean,0.0,,False,,40,new,7.54,8,norest,maybe_old,,,,Children,2.0,Control
121,560,11405,memory,1427,False,./assets/img/canyon/memory/33.jpg,canyon,0.0,,False,,41,old,7.54,8,norest,definitely_new,,,,Children,1.0,Revaluation
122,562,11405,memory,1577,False,./assets/img/ocean/memory/31.jpg,ocean,10.0,,True,,42,old,7.54,8,norest,maybe_old,,,,Children,2.0,Control
123,564,11405,memory,785,False,./assets/img/canyon/memory/8.jpg,canyon,10.0,,True,,43,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
124,566,11405,memory,1325,False,./assets/img/ocean/memory/22.jpg,ocean,10.0,,True,,44,new,7.54,8,norest,definitely_new,,,,Children,2.0,Control
125,568,11405,memory,1324,False,./assets/img/canyon/memory/11.jpg,canyon,0.0,,False,,45,old,7.54,8,norest,definitely_new,,,,Children,1.0,Revaluation
126,570,11405,memory,748,False,./assets/img/canyon/memory/20.jpg,canyon,0.0,,False,,46,new,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
127,572,11405,memory,993,False,./assets/img/canyon/memory/17.jpg,canyon,0.0,,False,,47,new,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
128,574,11405,memory,1150,False,./assets/img/canyon/memory/24.jpg,canyon,0.0,,False,,48,new,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
129,576,11405,memory,891,False,./assets/img/ocean/memory/10.jpg,ocean,0.0,,False,,49,old,7.54,8,norest,maybe_new,,,,Children,2.0,Control
130,578,11405,memory,1388,False,./assets/img/canyon/memory/22.jpg,canyon,10.0,,True,,50,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
131,580,11405,memory,1002,False,./assets/img/ocean/memory/21.jpg,ocean,10.0,,True,,51,new,7.54,8,norest,definitely_new,,,,Children,2.0,Control
132,582,11405,memory,1244,False,./assets/img/ocean/memory/28.jpg,ocean,0.0,,False,,52,old,7.54,8,norest,definitely_new,,,,Children,2.0,Control
133,584,11405,memory,2078,False,./assets/img/canyon/memory/38.jpg,canyon,10.0,,True,,53,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
134,586,11405,memory,1068,False,./assets/img/ocean/memory/24.jpg,ocean,10.0,,True,,54,new,7.54,8,norest,definitely_new,,,,Children,2.0,Control
135,588,11405,memory,2344,False,./assets/img/ocean/memory/34.jpg,ocean,10.0,,True,,55,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
136,590,11405,memory,1297,False,./assets/img/canyon/memory/0.jpg,canyon,10.0,,True,,56,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
137,592,11405,memory,1054,False,./assets/img/ocean/memory/37.jpg,ocean,10.0,,True,,57,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
138,594,11405,memory,1273,False,./assets/img/canyon/memory/28.jpg,canyon,10.0,,True,,58,old,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
139,596,11405,memory,1697,False,./assets/img/canyon/memory/36.jpg,canyon,10.0,,True,,59,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
140,598,11405,memory,1323,False,./assets/img/ocean/memory/18.jpg,ocean,10.0,,True,,60,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
141,600,11405,memory,1114,False,./assets/img/canyon/memory/37.jpg,canyon,10.0,,True,,61,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
142,602,11405,memory,1533,False,./assets/img/ocean/memory/6.jpg,ocean,10.0,,True,,62,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
143,604,11405,memory,1033,False,./assets/img/canyon/memory/7.jpg,canyon,0.0,,False,,63,new,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
144,606,11405,memory,1415,False,./assets/img/ocean/memory/4.jpg,ocean,0.0,,False,,64,new,7.54,8,norest,definitely_old,,,,Children,2.0,Control
145,608,11405,memory,1220,False,./assets/img/ocean/memory/0.jpg,ocean,10.0,,True,,65,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
146,610,11405,memory,1763,False,./assets/img/canyon/memory/26.jpg,canyon,10.0,,True,,66,new,7.54,8,norest,definitely_new,,,,Children,1.0,Revaluation
147,612,11405,memory,1552,False,./assets/img/canyon/memory/2.jpg,canyon,10.0,,True,,67,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
148,614,11405,memory,1235,False,./assets/img/canyon/memory/12.jpg,canyon,10.0,,True,,68,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
149,616,11405,memory,3248,False,./assets/img/ocean/memory/3.jpg,ocean,0.0,,False,,69,new,7.54,8,norest,definitely_old,,,,Children,2.0,Control
150,618,11405,memory,974,False,./assets/img/canyon/memory/13.jpg,canyon,10.0,,True,,70,old,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
151,620,11405,memory,875,False,./assets/img/ocean/memory/41.jpg,ocean,0.0,,False,,71,new,7.54,8,norest,maybe_old,,,,Children,2.0,Control
152,622,11405,memory,779,False,./assets/img/canyon/memory/9.jpg,canyon,0.0,,False,,72,old,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
153,624,11405,memory,1119,False,./assets/img/canyon/memory/41.jpg,canyon,10.0,,True,,73,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
154,626,11405,memory,1602,False,./assets/img/canyon/memory/10.jpg,canyon,0.0,,False,,74,old,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
155,628,11405,memory,822,False,./assets/img/canyon/memory/30.jpg,canyon,10.0,,True,,75,new,7.54,8,norest,definitely_new,,,,Children,1.0,Revaluation
156,630,11405,memory,1332,False,./assets/img/canyon/memory/35.jpg,canyon,0.0,,False,,76,new,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
157,632,11405,memory,863,False,./assets/img/ocean/memory/1.jpg,ocean,10.0,,True,,77,old,7.54,8,norest,maybe_old,,,,Children,2.0,Control
158,634,11405,memory,786,False,./assets/img/canyon/memory/23.jpg,canyon,10.0,,True,,78,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
159,636,11405,memory,652,False,./assets/img/ocean/memory/2.jpg,ocean,10.0,,True,,79,new,7.54,8,norest,maybe_new,,,,Children,2.0,Control
160,638,11405,memory,925,False,./assets/img/ocean/memory/9.jpg,ocean,10.0,,True,,80,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
161,640,11405,memory,1061,False,./assets/img/canyon/memory/18.jpg,canyon,10.0,,True,,81,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
162,642,11405,memory,859,False,./assets/img/canyon/memory/32.jpg,canyon,0.0,,False,,82,old,7.54,8,norest,definitely_new,,,,Children,1.0,Revaluation
163,644,11405,memory,1794,False,./assets/img/canyon/memory/21.jpg,canyon,10.0,,True,,83,old,7.54,8,norest,definitely_old,,,,Children,1.0,Revaluation
164,646,11405,memory,946,False,./assets/img/ocean/memory/40.jpg,ocean,10.0,,True,,84,old,7.54,8,norest,definitely_old,,,,Children,2.0,Control
165,648,11405,memory,1060,False,./assets/img/canyon/memory/6.jpg,canyon,10.0,,True,,85,old,7.54,8,norest,maybe_old,,,,Children,1.0,Revaluation
166,650,11405,memory,683,False,./assets/img/canyon/memory/31.jpg,canyon,10.0,,True,,86,new,7.54,8,norest,maybe_new,,,,Children,1.0,Revaluation
167,652,11405,memory,741,False,./assets/img/ocean/memory/25.jpg,ocean,0.0,,False,,87,old,7.54,8,norest,definitely_new,,,,Children,2.0,Control
168,484,8388,memory,6760,False,./assets/img/ocean/memory/22.jpg,ocean,0.0,,False,,4,new,8.91,8,norest,maybe_old,,,,Children,2.0,Control
169,486,8388,memory,3243,False,./assets/img/ocean/memory/5.jpg,ocean,0.0,,False,,5,new,8.91,8,norest,maybe_old,,,,Children,2.0,Control
170,488,8388,memory,2016,False,./assets/img/canyon/memory/30.jpg,canyon,10.0,,True,,6,new,8.91,8,norest,definitely_new,,,,Children,1.0,Revaluation
171,490,8388,memory,2417,False,./assets/img/canyon/memory/28.jpg,canyon,10.0,,True,,7,new,8.91,8,norest,definitely_new,,,,Children,1.0,Revaluation
172,492,8388,memory,1915,False,./assets/img/ocean/memory/34.jpg,ocean,10.0,,True,,8,old,8.91,8,norest,maybe_old,,,,Children,2.0,Control
173,494,8388,memory,1325,False,./assets/img/canyon/memory/40.jpg,canyon,0.0,,False,,9,new,8.91,8,norest,definitely_old,,,,Children,1.0,Revaluation
